transaction_id,vendor,amount,category,date,payment_method,note
965f6c6f-83c4-4dca-b6bc-68652dad4294,Zebra Technologies,85.46,Electronics,2025-01-13,Apple Pay,Need usually policy hot.
261d14cd-02d5-403e-90d0-447cc691939d,CF Industries,22.31,Fertilizer,2025-02-09,Apple Pay,Occur appear enter human movie far.
a617b3e4-9887-4b54-808f-7e01007d56ab,Intel,7.08,Computer,2025-01-30,Apple Pay,Too natural sense.
1648085a-d87c-4141-bd4f-09a92b47b804,Howmet Aerospace,5.51,Aerospace,2025-02-26,Apple Pay,Director peace view.
4ff35c6b-3c37-49f0-bec2-e5fba1755156,Emerson Electric,32.82,Hardware,2025-04-13,PayPal,Medical now food night design interesting.
96c6e615-0c42-4d86-9a28-a01fd8b5e0b2,Lumen Technologies,29.98,Internet,2025-05-13,Visa,Particularly choice determine activity expert year.
8f1d11e5-7668-4a49-8995-661011d6a4b6,Huntington Ingalls Industries,50.83,Defense,2025-04-23,AmEx,Green Democrat push throughout.
73e27cf0-d410-460b-a1c0-cada33a97727,Healthpeak Properties,88.38,Rent,2025-05-05,MasterCard,Section team rich bill word customer.
bedd281c-f67c-45b1-ac6a-db4d6a43efb7,Electronic Arts,8.31,Games,2025-07-08,Visa,Easy community score.
40c6a22f-47c1-4980-83e1-7db5b0014e5d,Leidos,52.6,Consulting,2025-06-06,AmEx,Pull drug wide computer face.
85b7f11e-314f-44c6-9ca8-fd41e76e4766,Duke Energy,8.3,Electric,2025-03-12,Apple Pay,Hotel concern their election increase recent.
b34aa9c9-8092-4630-9c3e-33a5b3c985db,Activision Blizzard,78.13,Games,2025-01-15,PayPal,Network base light reflect.
768088f6-5533-4a50-95a1-bbca4eeec7c9,Yum! Brands,68.38,DiningOut,2025-03-10,AmEx,Huge individual audience force health ground.
494a0f78-a9bf-4ed6-8f77-84ccc850c754,Activision Blizzard,31.13,Games,2025-03-22,AmEx,Remember usually should movie since type.
9fbd9cb6-856d-4c19-9b44-f15950836368,Monster Beverage,49.55,Drinks,2025-05-12,Visa,Its perform product nature find.
ddae7daa-df03-4b87-8c02-b35c54168d09,Marathon Petroleum,15.1,Gas,2025-04-06,MasterCard,Past guy analysis walk generation trial.
087f56d9-9966-4e25-9bf5-ee1e666896d5,HCA Healthcare,25.48,Doctor,2025-02-17,PayPal,Partner relationship somebody present degree by.
5c63f495-eef1-4112-b65c-7a570a40c87d,Genuine Parts Company,68.96,CarMaintenance,2025-05-08,MasterCard,Shake help where number.
363afde9-0f77-4104-9fb8-8a97833d3e56,Prudential Financial,24.59,LifeInsurance,2025-01-26,PayPal,Dog later once.
f0b8ba17-9ab1-4ec3-bc78-8c0347d4fdc4,Teledyne Technologies,17.71,Electronics,2025-04-05,MasterCard,Policy personal more wife.
2110e75c-53fc-4e3e-ba8b-84db1014880d,DexCom,27.27,MedicalSupplies,2025-06-20,PayPal,Do land method night happen.
62446aec-e9b6-4793-967c-935f4c3b9220,"Nike, Inc.",70.47,Clothing,2025-05-10,Apple Pay,Technology upon population learn series.
0d39eb54-9d7a-4ec5-8157-93bd27b36275,Schlumberger,16.33,Gas,2025-02-04,AmEx,More fire minute purpose suggest.
4365863f-bd75-49aa-9acf-f20da814fce9,DTE Energy,7.63,Electric,2025-01-25,Apple Pay,Civil stuff fact.
dee7bb40-b2bc-4ad0-ad3f-18c91d5aaba8,Synchrony Financial,49.79,CreditCard,2025-05-03,PayPal,Most high almost.
57ff1b1e-c6b0-482b-bf0b-270e9212ce4a,Chubb Limited,69.94,Insurance,2025-06-23,MasterCard,Field teacher right later.
2fa83cd7-d07d-4996-91bf-419d66eff878,Brown & Brown,9.24,Insurance,2025-04-27,Visa,Sort hospital sort beat.
8225ac12-28dc-4fb7-b08a-44cfa1d2d3fe,Northrop Grumman,10.97,Defense,2025-03-16,Apple Pay,Similar against fall.
fd399044-8881-4fa1-835e-fdc829273942,Incyte,6.12,Pharmacy,2025-05-02,Apple Pay,Strong baby either.
1a5bd5bf-e281-419a-9fdf-01931b506c98,Kaiser Aluminum,17.1,Manufacturing,2025-05-23,AmEx,Important attention blue expect course situation.
a16f0e2d-bf2a-4e70-a046-f2f71b71fa3e,Air Products & Chemicals,23.94,Supplies,2025-06-02,Visa,Source choice very black or.
3b472083-6d67-48f4-9e61-2399348b6a73,Lockheed Martin,55.26,Defense,2025-07-05,MasterCard,Key member yeah quality.
5ad8baed-7feb-43f7-8d8e-7c013b3939e9,Bath & Body Works,42.12,Beauty,2025-04-29,AmEx,Than against bank skill.
8ae1da81-1847-4006-a267-59cf380b1bff,Boston Properties,38.8,Rent,2025-03-20,Visa,Note state develop four.
31d5b06b-470f-40bb-9d31-309cbc564c7b,Corteva,17.38,Fertilizer,2025-06-17,MasterCard,Various arrive professor.
c5ddddab-3820-43e6-8fc1-abbd51713f6c,Aflac,73.67,Insurance,2025-03-06,MasterCard,Similar she explain hold per.
23782d0d-1493-4296-ba5e-44cc50d0f203,ExxonMobil,25.49,Gas,2025-03-25,AmEx,View heavy subject seek year.
6c699e94-0a56-4eb2-9ccc-c14572c44b41,Smucker (J.M.),154.73,Groceries,2025-03-05,AmEx,Suggest new great.
6245538c-ee71-4f61-b97c-d6e88528dec4,Interpublic Group,40.22,Marketing,2025-01-13,Visa,Worker factor poor source live.
037643de-18b7-4240-a163-6d5666732538,Evergy,5.4,Electric,2025-06-20,MasterCard,Action kind go probably education hot.
c9585826-08df-4ccd-adc1-7ec5ef6f809b,AmerisourceBergen,45.1,Pharmacy,2025-05-03,PayPal,Theory candidate three view natural.
774de932-e6ff-4da5-aa99-6a812b97aa34,Apple,15.73,Electronics,2025-02-21,PayPal,Nice year first program.
de6e3b53-962c-43e1-b08a-b5164bd8a04f,Charles Schwab Corporation,46.38,InvestmentFees,2025-05-22,AmEx,Main may still remember.
79d3ea8a-cbe2-4654-a6ca-0187fca1d0d1,T. Rowe Price,7.890000000000001,Investments,2025-04-04,Visa,Four guess section garden must more.
2372ff02-97f6-41d1-bd8f-3286737d3598,Booking Holdings,7.69,Travel,2025-05-08,PayPal,Send camera expert.
af4787d7-a0d5-4eab-b9f4-a4a4b2a66316,Seattle Genetics,77.44,Pharmacy,2025-03-19,MasterCard,Choice model adult wear.
305c0917-24a3-4b3f-868a-18222d2a4055,Regeneron Pharmaceuticals,10.31,Pharmacy,2025-07-02,MasterCard,Paper from continue.
85ae8af2-c7d1-4102-bb20-0cc69c0826d9,International Business Machines,72.57,Computer,2025-06-16,Apple Pay,Sing past back federal.
4512c075-8539-44ed-86c0-7fbb8a6f042b,O'Reilly Auto Parts,13.1,CarMaintenance,2025-05-18,PayPal,When executive prevent.
13fc148c-e765-490d-bef7-04b110974400,General Electric,41.19,Electronics,2025-01-17,AmEx,Central send second police.
6105817a-1256-4461-ab3f-234f5d24eadd,Wynn Resorts,47.39,Casino,2025-04-19,MasterCard,Over couple it lose.
35fdcabc-dc8f-4260-978e-ccd840850a7e,Noble Energy,28.75,Gas,2025-06-30,Apple Pay,Like environment catch every.
d7e8bb05-98da-43db-bfbc-2e4caf16943e,Las Vegas Sands,14.57,Casino,2025-06-09,AmEx,Fire cultural fish account pay.
48c3a9d9-6b0a-4b25-be77-f818e382e306,Jacobs Engineering,9.56,Consulting,2025-01-28,AmEx,Different easy strategy magazine.
b920149c-b95e-4a1e-b348-aa01057b57cd,Cisco Systems,6.35,Electronics,2025-04-09,Visa,Who charge second.
55e4817a-8ece-454e-a7d0-e4260393a38c,"UDR, Inc.",14.49,Rent,2025-01-21,MasterCard,So computer across page phone.
b8ff7cd2-e6c9-415a-8c06-31fd5123c312,Bio-Rad Laboratories,42.36,Health,2025-05-11,PayPal,List today bar surface technology human.
25148ce5-4275-4843-981b-70f635eb8cff,Essex Property Trust,111.42,Rent,2025-07-07,MasterCard,Will bank close.
3f4c2cb0-89e6-44fc-b8df-19f29d2433b0,Southwest Airlines,81.98,Airfare,2025-05-01,Apple Pay,Together wish goal speech foreign.
cab9c6ab-b60f-4793-abda-8a70cd9dad7b,Boeing,58.11,Travel,2025-03-31,MasterCard,War country guy.
f7b42599-1958-489b-b5e6-837c085e3932,Activision Blizzard,62.13,Games,2025-06-30,Apple Pay,Others radio skill.
5eaf6db3-63de-4bba-b32c-52bc48b669ef,SL Green Realty,43.74,Rent,2025-01-15,PayPal,Item great generation song no politics.
f43015d5-629a-4dd0-b474-fd2de006ded8,Pfizer,12.06,Pharmacy,2025-02-08,MasterCard,Country Mrs man strong.
bec4c683-ec56-4125-b9b0-8ef8aaefedfc,Fortinet,95.09,Software,2025-06-18,MasterCard,Certainly art age.
a4f87a1a-0a15-4bce-9ff7-e8c7cd944c76,Carrier Global,44.44,Appliances,2025-03-05,Visa,Significant understand stop event drop budget.
3c651918-ad99-404d-a854-cf7e82dbc44b,PerkinElmer,32.88,MedicalSupplies,2025-02-02,AmEx,Affect customer area teacher long scene.
383349f9-729a-4bc7-802c-22c830b95624,Whirlpool Corporation,9.71,Appliances,2025-01-31,Visa,Put sign teacher later write travel.
cdd3c79d-efbd-4878-8d55-e479887bd7af,Amgen,23.7,Pharmacy,2025-04-10,MasterCard,Close however simply society something.
b4376c6e-27eb-4009-a7f4-83057f0363cc,Pool Corporation,24.67,OutdoorGear,2025-02-23,Visa,Lay move respond question region.
3dd171b0-e79f-4e6b-91a8-4fbdeeb70c47,Boston Properties,79.97,Rent,2025-03-08,MasterCard,Close structure senior leg.
51f19f56-f060-4166-8205-013c39c83bec,EPAM Systems,31.64,Software,2025-02-18,AmEx,Make number southern.
3ce5644d-d4d8-47ce-9c9c-4ca59b1cc260,Stryker Corporation,19.15,MedicalSupplies,2025-03-20,MasterCard,Similar particular size write citizen avoid.
5c8a2439-42af-4063-b029-6175e5070cc8,Alaska Air Group,150.54,Airfare,2025-01-15,PayPal,Region serious machine during.
2d37d387-6dc3-438e-a685-7c53c5edeba0,First Republic Bank,9.690000000000001,BankFees,2025-06-06,AmEx,Light simple say common weight.
899f0e24-acc7-47d5-87ea-1cb1c6f5d365,Visa Inc.,21.97,CreditCard,2025-06-30,PayPal,Receive choose participant particularly.
1aafb51b-c5b7-4cf8-919c-5bed415fcd14,PPL Corporation,6.72,Electric,2025-03-20,Apple Pay,Including mention remain machine.
12f6fc21-6c7b-498b-9271-9735c1a1d80d,Eaton Corporation,53.87,Hardware,2025-02-22,PayPal,Rise pass material weight.
4ceed25a-6f3b-4252-aed8-1bef22af1949,Church & Dwight,100.08,Cleaning,2025-02-15,MasterCard,Consider know simply wife lay series.
c2a4fa24-67ba-4a45-bf91-dc03c9fd9d9f,M&T Bank,13.14,BankFees,2025-04-12,AmEx,Practice third Republican because skin job.
eb1d3a45-17f9-4df4-a925-cf4695d53b16,Raytheon Technologies,78.17,Defense,2025-03-13,AmEx,Position father wish president full.
cd169d38-1713-49c1-8d9c-74fa96e86f18,Ulta Beauty,13.82,Beauty,2025-02-07,Apple Pay,Significant base building.
c1fa5391-d9c0-4f8a-a193-cd3d7fb93fd2,Caterpillar,96.66,Hardware,2025-06-23,Apple Pay,Treatment miss force think best specific.
30f4799a-69d6-4f68-800d-08c9a720e740,Carnival Corporation,56.09,Vacation,2025-03-17,AmEx,Trade present personal.
05cf7ac3-6f2d-431a-a9cd-32bee2c2eef5,Take-Two Interactive,65.37,Games,2025-05-04,Apple Pay,Democratic dog only daughter.
eed62878-8565-4855-80f0-e1e23df6a570,FleetCor,5.73,Transportation,2025-03-16,Visa,Kid story human may citizen memory.
97bda8c9-698c-4619-9de9-f956d68fa6d0,Sherwin-Williams,131.67,Paint,2025-01-28,Apple Pay,Star us letter.
25c551e0-15f3-408a-9549-681d3c2c311e,Freeport-McMoRan,51.88,Mining,2025-05-24,Visa,Loss oil star find believe.
f8898679-56d1-401b-a4d2-0a0861357a4a,News Corp,14.54,Media,2025-04-08,Apple Pay,Population notice customer south.
0b97551d-2a10-4a73-af8b-c4982ca1ee54,Crown Castle,70.74,Utilities,2025-04-19,Visa,My behavior personal month issue.
8d3a8f2c-0ffd-455a-a7ec-09ab9c03d12b,Oneok,13.22,Gas,2025-02-23,PayPal,In one develop hope section.
eecd122d-75c2-43cc-a573-1d41e796e652,Church & Dwight,82.47,Cleaning,2025-02-26,PayPal,Increase science above head dream foreign.
27a191f1-af50-4e5f-8f8f-6a3abb0b9b85,Seagate Technology,9.780000000000001,Computer,2025-02-19,MasterCard,Magazine decade perhaps fund.
62ab4771-9c0f-418a-be7a-0b3e1e00e308,NetApp,48.65,Software,2025-04-29,AmEx,Film never your.
66e3ca41-fa1e-4ddc-a4e9-53b5fee6f30c,Hasbro,31.12,Toys,2025-01-27,AmEx,Film few concern special fall hair.
5880da76-c884-4b75-b0fc-02dcf93a2297,Best Buy,9.059999999999999,Electronics,2025-06-16,Apple Pay,Move possible push computer.
71d81267-2512-45ab-aea5-5450aa49a46b,Oneok,11.08,Gas,2025-06-23,Visa,Spend natural trial.
1d5e19f9-1bef-4704-ba9b-8a128f16a72c,Tesla,5.5,CarPayment,2025-06-07,MasterCard,East agent care card the hit.
705b9f03-2715-4c0e-907e-22ec9a6adc2b,United Parcel Service,25.3,Delivery,2025-07-02,MasterCard,Son from need herself plant.
9f0c517f-fe05-46a3-a58b-ee722810f3b9,Becton Dickinson,14.34,MedicalSupplies,2025-03-08,MasterCard,Stay personal believe present hour.
effb2179-1292-402a-8f2a-69ad94a0138b,Ball Corporation,36.49,Supplies,2025-07-02,Apple Pay,There any political hard.
705d6937-64b4-43ba-92b8-443c50377426,NRG Energy,14.11,Electric,2025-04-02,PayPal,Receive sometimes six.
cbade8db-d334-4eeb-ab2a-9d3b10aa874e,Lincoln National Corporation,14.26,LifeInsurance,2025-02-01,Apple Pay,Establish after executive large ball give.
1ac61b61-621e-4beb-b79c-cd44a97dd589,Delta Air Lines,54.38,Airfare,2025-06-28,AmEx,Crime go thank training author.
08c7ad8c-fcf7-41f8-ac2c-5cd08653bf37,ConocoPhillips,6.97,Gas,2025-02-05,Visa,Which story forget.
396acfd3-511f-4406-a2fd-43934b836082,Advanced Micro Devices,93.28,Electronics,2025-05-18,PayPal,Nice very few evidence.
c6ea6c5b-f244-4a74-badc-c9444edd6672,Weyerhaeuser,76.49,Construction,2025-06-20,PayPal,Decade your father line success design.
2e14b775-9199-4403-94a6-a7f123e09d77,Steel Dynamics,44.08,Manufacturing,2025-01-28,Visa,Doctor nothing share individual.
d382bf9c-c06c-4b9e-8bc2-a9dc3d4d67af,First Solar,35.98,Electric,2025-02-18,PayPal,Because evening arm seat.
54459124-8f94-49e9-b082-fe260deb44ae,"Tapestry, Inc.",89.14,Clothing,2025-04-07,Visa,Same suggest book.
48317bd5-72df-4958-9fdc-e96b328d15b9,Targa Resources,8.2,Gas,2025-02-03,AmEx,Their up force newspaper sing large.
31c4e8c7-881f-45b1-ac18-cb2a280360e0,Linde plc,8.29,Gas,2025-06-30,Visa,Black source collection police morning deal others.
4cd5872e-b5d4-44da-8131-ba53681b302d,Tesla,10.95,CarPayment,2025-04-24,Visa,Pass war instead significant.
db53f058-2ac9-44b2-b372-22280759f2bb,Xylem Inc.,63.31,UtilitiesWater,2025-05-16,Apple Pay,Thank describe others.
5c043743-51be-4f8a-8147-d18e85ddabeb,Baker Hughes,6.41,Gas,2025-06-15,MasterCard,Air nation southern stock could what.
f9ffa3b8-eed5-48fc-ae5c-381526cf87e2,LKQ Corporation,34.97,CarMaintenance,2025-04-03,MasterCard,Third return teach inside impact.
615bc8a5-872e-4860-803b-f5db04b0bbbc,Cigna,215.6,HealthInsurance,2025-02-26,MasterCard,Force her free the.
c9134112-ede9-46c3-9b7e-a944263495c1,Medtronic,77.43,MedicalSupplies,2025-01-31,MasterCard,Fund rate north or beautiful consumer.
f7f0d03a-97ce-4296-9a96-8ff78ade6de0,Masco,29.48,HomeImprovement,2025-02-18,PayPal,Pull whose analysis in real.
d8613f21-8b08-47a7-a97a-089aa9e248cb,Rockwell Automation,7.63,Hardware,2025-06-13,Apple Pay,Play activity career.
445042bc-a746-486c-aaa9-eb7e1872f21c,First Republic Bank,71.2,BankFees,2025-01-19,PayPal,Now government police.
ee387278-79fc-4223-aeb1-934d5e6ed4e2,Pool Corporation,36.55,OutdoorGear,2025-01-21,PayPal,Hospital recognize partner.
a0d877f4-2167-4b58-90ac-e5bd815edf13,Valero Energy,9.879999999999999,Gas,2025-06-14,MasterCard,Recent art education work over.
a6fe5356-e77b-4e7d-9263-80b2bf8b3df8,Southern Company,8.94,Electric,2025-05-25,Apple Pay,Run wide return.
38002860-72d4-45d3-8561-7b7eacfeea6d,Global Payments,96.15,FinanceCharges,2025-03-03,AmEx,Baby work recent these.
aa4f4807-800e-461c-8881-e7da11c5c10d,ON Semiconductor,44.25,Electronics,2025-05-31,Apple Pay,Newspaper experience size.
444869d4-a0eb-46ee-9097-a9590ba24b05,Morgan Stanley,70.71,Investments,2025-03-19,AmEx,You politics chance community somebody.
f62be497-99e3-4fd0-bea4-d429d533764d,Vulcan Materials,84.47,Construction,2025-04-21,Apple Pay,At challenge reduce type.
6edda105-4dca-4246-9b27-40b637d94fb0,Essex Property Trust,33.92,Rent,2025-04-06,PayPal,Which physical away reality.
aca3cbb5-4283-4f79-bd3b-f481905c2ce3,Schlumberger,29.15,Gas,2025-01-29,PayPal,Cell home continue hold into.
24731c5b-c2a7-41b5-b6f4-7b4cf4bc76da,Target,22.51,Groceries,2025-04-19,Apple Pay,Pressure clear great read.
eff95096-a41f-4535-bfeb-5007c8a4d2dd,CSX,15.25,Transportation,2025-02-16,Apple Pay,Difference institution seem deep citizen.
552779b3-7bf6-4a03-ab52-e4d8d619eadd,Colgate-Palmolive,22.81,PersonalCare,2025-04-05,Apple Pay,Without or myself.
993aad26-61e7-4100-81cc-dc3eae5614dc,WestRock,59.47,OfficeSupplies,2025-05-06,AmEx,Director concern gun keep.
c84fc326-51db-417b-80e8-e1b84854a0ec,Incyte,36.84,Pharmacy,2025-03-18,PayPal,Computer like human.
f7040ef3-76b0-4b08-89b7-6c0757236a60,3M,89.22,Hardware,2025-07-02,AmEx,Buy catch suggest.
b8d3948d-9590-4c78-bd0c-a1ca40be494e,Monster Beverage,23.43,Drinks,2025-07-06,Apple Pay,Purpose because answer.
557379fa-b124-4a03-9e85-d977bba58040,Brown & Brown,37.37,Insurance,2025-04-24,Visa,Perform hope eye law.
7a596d15-663e-4a1f-8cf1-493c409397d2,Edison International,39.91,Electric,2025-05-15,MasterCard,Stay rather play product believe business.
4980b704-7ffd-40ed-a42a-eca656c45dc2,Truist Financial,35.83,BankFees,2025-04-21,Visa,Economic see will.
df8ec2be-be98-4579-a0a1-f10ef4ff87e5,Sempra Energy,48.51,Gas,2025-01-15,AmEx,Turn common player leave how article.
511d5e5e-434d-4a22-885e-44f7ef6773c7,WEC Energy Group,10.84,Electric,2025-02-19,Apple Pay,Music south create.
bb92954b-f74c-466c-885a-2e5e921a6776,Martin Marietta Materials,28.73,Construction,2025-02-14,Apple Pay,Account relate population source.
22b448fc-4628-47ca-97cc-03b7c5e55332,Carnival Corporation,9.4,Vacation,2025-06-16,Visa,Beyond key concern production attention affect.
7d468220-e939-44ce-bf0a-19478120288c,International Business Machines,19.41,Computer,2025-04-10,MasterCard,Believe unit perform type her cold.
90c68107-7f0c-41f2-bcb5-869a54314de7,Brown-Forman,26.75,Alcohol,2025-05-04,AmEx,Blood impact book give spring.
62de9973-b572-4e10-a453-7358234fc2ad,Verisk Analytics,42.25,Analytics,2025-02-11,MasterCard,Quality experience manage eight find.
1a3a9eeb-b011-4ad9-885e-58ca92eb4564,Corteva,120.26,Fertilizer,2025-05-06,AmEx,Section always one by quickly discover.
d612fbe4-91aa-4c44-a273-a8ea8710173d,AvalonBay Communities,36.72,Rent,2025-02-14,PayPal,Across administration quite sense believe.
6edee12c-7844-4b1d-9066-a4bf69bd735e,Medtronic,54.44,MedicalSupplies,2025-05-16,Visa,Address test listen establish.
de5b7b4d-b218-4f29-8996-cd8822060eef,Quanta Services,28.23,Utilities,2025-04-18,PayPal,Share song site provide gas.
0f80e42a-9f4b-40c9-a268-cc1d6de1e0d7,CenterPoint Energy,40.22,Utilities,2025-03-08,Apple Pay,Along drive bring teach.
d737e982-5472-4778-9e58-c26e90ba9777,Take-Two Interactive,7.9399999999999995,Games,2025-06-16,Apple Pay,History argue wind.
3af9ecc8-ee9a-48b8-b97b-e8aadfd3a45f,NRG Energy,11.74,Electric,2025-04-25,Visa,Easy without drop plan character start.
4cd79c8c-a5f5-4391-a427-9d331c095f1c,Raytheon Technologies,17.97,Defense,2025-02-13,PayPal,Day whom six magazine.
a38a912a-78df-44f8-af00-b04c116bb136,Arthur J. Gallagher & Co.,25.58,Insurance,2025-06-26,AmEx,Including result new important movement whether use.
f9f7758a-6388-4833-9f50-22523a01a88f,Fastenal,6.87,Hardware,2025-03-21,PayPal,Small interest leg center process yeah.
19283855-29bd-4bd5-a021-c9aa87e0b5e4,Whirlpool Corporation,6.03,Appliances,2025-06-10,MasterCard,Much mouth result keep detail budget.
fdbf2d75-ac1c-4fe5-a059-85ffeacb708c,Rockwell Automation,12.96,Hardware,2025-01-24,Apple Pay,Gun read try challenge environmental.
8df46b4a-5670-447b-97f0-cf306f2eb325,Weyerhaeuser,142.36,Construction,2025-07-08,PayPal,Power agree responsibility through.
f4f5a492-84b5-4d3a-a7ba-707cc4c28ff2,Ameriprise Financial,16.1,FinanceCharges,2025-04-23,Apple Pay,Another soldier cold strategy yeah action.
1cb97dec-1ab4-44a8-9c52-b49da6cd1061,American Airlines Group,26.31,Airfare,2025-04-20,Apple Pay,Prepare almost lay.
75dace89-cd6e-4309-8be7-01e579a29dfd,McDonald's,8.73,DiningOut,2025-06-02,AmEx,Attorney tax instead there.
c9768e44-6187-42da-b989-1ec5b60b7958,Kimco Realty,37.74,Rent,2025-01-13,MasterCard,Card hope because too vote sure.
79793e1a-2666-49be-91c4-a901fb9c81ff,CarMax,13.18,CarPayment,2025-06-28,PayPal,Room indicate question late car former.
0614e873-c773-4d33-b847-9fb577072a7c,IDEXX Laboratories,9.28,Veterinary,2025-02-08,Apple Pay,Wife summer along.
d1d7f20b-0f4a-477b-b257-5100302bdd56,Kinder Morgan,29.07,Gas,2025-06-17,MasterCard,Him kind news same animal.
76924100-90ae-492e-a91e-8272b3089a34,Host Hotels & Resorts,5.22,Hotel,2025-04-27,PayPal,Expect water whom.
4a9388ec-b6a5-4586-9465-4ef0e8969c6d,Campbell Soup Company,5.31,Groceries,2025-06-07,AmEx,People offer by individual risk.
f408a7df-4fe9-42b2-9094-e438e7a03451,AT&T,9.89,PhoneBill,2025-03-11,Apple Pay,Necessary suggest nearly Congress.
334d7eb2-c59b-4872-925e-5f08fb987afc,Robert Half,6.5,Consulting,2025-06-28,Apple Pay,Single commercial detail about.
92a1959c-6b6b-4e3d-aa4f-d630ffbd72f2,Globe Life,9.57,LifeInsurance,2025-05-04,Visa,Administration moment kid.
5b984d18-0f3a-45de-84d4-671a73b27355,Globe Life,16.55,LifeInsurance,2025-03-04,PayPal,Design opportunity smile thus bar.
240017a2-3379-4075-95e3-29e564602b27,ServiceNow,64.9,Software,2025-01-13,MasterCard,Position door want treat indeed.
c5525686-7638-48b5-a6f7-70deee9316c7,SBA Communications,33.95,Phone,2025-06-06,PayPal,Line large three understand play.
f5d984a5-e177-4368-a6d9-a623acc8fdc6,Mastercard,28.75,CreditCard,2025-05-21,PayPal,Adult yet fly.
5b84c1b1-e303-43dd-aa47-ca51b3e14607,Genuine Parts Company,13.9,CarMaintenance,2025-01-25,Apple Pay,Care class cultural two cut.
62946501-b47b-4340-9d7d-82765aaecd58,Cintas,107.39,Clothing,2025-02-17,Apple Pay,Eat whole realize respond ten.
079dfb5d-1c6c-461c-af0f-bcccdbdb260b,Regency Centers,20.23,Rent,2025-02-26,MasterCard,Sport agree business.
067b776c-99c0-4696-ade4-aacb34701d59,Cummins,8.64,Hardware,2025-06-22,AmEx,Decade two begin.
eac6eb1a-0e42-45c5-b463-dd6ab8dd3125,Sherwin-Williams,38.4,Paint,2025-03-22,AmEx,Respond animal stock heavy similar.
123bdd49-2997-45f4-8109-ddd93e538dc4,PepsiCo,9.83,Drinks,2025-02-13,Visa,Month movie exactly network appear short.
72046b01-725c-448a-a8ac-ade849e1f1ce,Bio-Rad Laboratories,16.94,Health,2025-01-20,PayPal,Stop thus lawyer must be rock.
ad2e169f-18f7-4be1-b862-443e8b04680b,Hilton Worldwide,28.32,Hotel,2025-04-08,AmEx,Record direction benefit month.
4c425bac-8f7b-4cae-8061-43f84b55f108,Church & Dwight,82.93,Cleaning,2025-04-19,AmEx,Old him similar grow such.
748f9c66-22e1-43f9-82cd-d1792d05a782,Monolithic Power Systems,27.21,Electronics,2025-01-24,Visa,Action leave Democrat.
92e1229d-8ccf-40f9-ac56-9a5fa77ddb78,Seattle Genetics,48.46,Pharmacy,2025-04-23,MasterCard,Election test fact.
ab0b2d53-8796-4627-ba46-d99363986265,Federal Realty,197.44,Rent,2025-02-03,PayPal,Professional save major wind describe.
4dfa4aef-4164-4ad3-9818-44c38f0fb3b4,Nielsen Holdings,5.64,Marketing,2025-06-03,PayPal,Out old left matter usually send.
c7fec3b1-6b9b-41d2-af72-c7c310a92e49,American Electric Power,12.85,Utilities,2025-05-12,MasterCard,Sit institution what fire.
e69d1246-e0c1-4acd-8eaf-a58e6c3384f7,PepsiCo,20.07,Drinks,2025-04-06,MasterCard,Image center yes region.
d842fbeb-74b8-4f86-93e8-0b47aeafc8a1,RTX Corporation,21.92,Defense,2025-06-19,Visa,Team former spend small reduce back.
6c83dd0e-620a-4341-964a-81aed9967f72,Regions Financial,21.17,BankFees,2025-06-27,MasterCard,True interview fine man industry table.
90b8f662-07e8-4d35-ba5b-679c616b1969,Zebra Technologies,95.27,Electronics,2025-02-02,MasterCard,Education fill purpose.
5d629ca7-0364-432e-b44f-54174fa7a83c,Ulta Beauty,50.08,Beauty,2025-04-28,Visa,Receive reach throw per.
5be31f77-5e8f-4e50-81ed-aab3d8facf8e,ExxonMobil,37.45,Gas,2025-01-14,Visa,But pressure daughter history forward.
1f10f51f-1280-42e5-b616-3b02c2e72972,Elevance Health,14.81,HealthInsurance,2025-03-17,PayPal,Study much moment real Mrs some.
592d7844-1919-46af-a6a6-e263140303d2,Albemarle Corporation,69.44,Supplies,2025-04-17,MasterCard,Still significant alone employee picture.
b1f0cf3c-f978-4c06-b166-5ce6bf737b1a,Regions Financial,124.1,BankFees,2025-02-23,MasterCard,Meeting read father attention visit they.
7739e774-2baa-45b6-8541-f638df56b0e2,Clorox,68.86,Cleaning,2025-02-21,Apple Pay,Kind green thus step education imagine.
278338b2-e16d-4835-acd5-960e911e0509,Roper Technologies,5.06,Electronics,2025-05-05,Apple Pay,Campaign record real administration condition oil.
afc0214f-f184-4dd8-b30a-2ab151a75359,Johnson & Johnson,40.47,Pharmacy,2025-02-01,MasterCard,Technology often fight.
8211b07b-efe6-4685-acbd-ef3d2617f67a,Phillips 66,7.1,Gas,2025-01-13,Visa,Fear exist message clearly energy chair.
9fc7514e-aa31-4e47-b21a-4ddaed16a893,Fox Corporation,11.92,Entertainment,2025-02-11,Apple Pay,Film east shoulder career.
34f3a480-5c58-48f0-a9d0-55de7a590dae,American Electric Power,7.45,Utilities,2025-05-06,MasterCard,Mrs professor star.
4ebedaf0-c935-4b6d-a9b1-b14397e7100b,Amgen,37.03,Pharmacy,2025-04-29,MasterCard,With tonight prove attorney stock daughter.
a03e3015-76b6-40ec-af78-0da514a6e727,SolarEdge Technologies,46.41,Utilities,2025-01-13,Apple Pay,Hair protect find store.
4854aa9c-4417-4239-abf8-9b1166eab42a,Dish Network,9.86,Streaming,2025-06-27,PayPal,Voice indicate public social war music.
